110964559	7
110964764	3
110967943	6
110971097	8
110978356	4
111238030	0
111240632	3
111241953	6
111244094	6
111248836	2
111249777	1
111255151	9
111257444	0
111264059	3
111266321	1
111273264	3
111298038	3
111302824	3
111304099	0
111313183	7
111325052	0
111349700	5
111353707	4
111355708	6
111365214	4
111365831	0
111419121	4
111484962	1
111572164	0
111590948	1
111598527	1
111599991	4
111600494	6
111604357	4
111617062	5
111627807	2
111630016	2
111631848	4
111633740	3
111635028	6
111791891	6
111964147	5
111965180	3
111968211	4
111978210	8
111987044	2
111997165	1
112001	4
112027211	4
112030864	0
112036528	4
112055556	4
112071049	6
112072981	4
112076956	7
112078234	4
112086466	6
112096522	3
112126250	3
112310122	0
112520221	3
112521925	4
112524010	0
112526098	5
112526320	3
112526576	6
112533492	6
112537414	4
112540694	1
112541745	6
112548459	4
112550947	3
112553199	3
112553361	4
112559577	1
112562638	4
112567619	1
112576225	6
112585091	4
112594007	6
112822906	9
112823806	3
112825105	6
112825155	3
112827918	2
112834895	3
112835505	3
112840920	5
112845987	1
112854472	3
112860402	3
112865892	3
112871844	6
112880575	4
112885875	6
112886994	4
112890068	4
112892387	6
112893784	4
112901832	4
112903802	7
112909532	6
112950151	1
113071510	3
113218725	3
113218881	6
113220860	8
113221245	3
113222450	3
113224114	6
113225779	3
113229957	3
113230487	6
113230899	5
113231010	9
113232325	2
113237245	1
113242695	6
113254591	6
113255452	9
113265347	1
113266774	2
113271974	3
113274035	4
113275906	3
113451435	6
1135089	1
113515690	6
113536189	1
113537031	0
113537424	3
113537488	4
113540305	5
113541608	2
113586050	4
113610157	1
113616167	1
113617473	8
113626482	6
113631511	7
113636090	3
113636833	5
113643510	1
113648950	8
113914783	3
113920628	4
113925757	6
113945346	1
113948286	4
113955976	2
113956558	4
113958469	2
113958525	1
113958827	4
113959942	2
113968924	8
113974075	4
113979451	6
113980144	1
113982340	6
113985974	6
114011108	5
114022919	3
114026555	6
114344413	7
114345566	2
114347541	6
114352213	8
114352901	3
114357795	1
114360220	1
114364535	3
114365451	4
114366156	2
114384183	8
114386948	3
114389691	4
114389699	2
114410179	1
114410210	3
114416024	2
114418401	6
114423765	3
114443683	1
114618456	3
114618921	2
11479664	1
114817288	4
114818716	3
114821877	3
114824828	1
114828737	1
114830379	1
114836039	1
114836079	6
114865387	3
114871461	4
114878297	3
114878870	4
114887245	3
114890208	7
114892967	6
114903394	3
114906273	4
114907526	1
114916646	4
114976112	1
115060236	3
115090539	4
1152031	6
115239314	4
115240683	1
115241594	1
115244950	1
115251166	4
115257937	4
115270267	3
115271171	4
115279202	4
115281378	4
115298928	1
115301384	6
115302585	4
115304802	4
115308716	6
115317928	5
115319915	6
115320819	1
115342987	4
115382729	1
115609432	2
115611935	1
115613696	8
115620955	3
115625790	4
115629295	3
115630949	8
115637156	4
115641544	5
115642407	4
115642798	6
115642988	6
115652718	4
115656027	9
115660040	3
115663645	8
115664897	6
115676185	6
115678063	0
115684480	6
115684966	1
115686417	4
115948378	1
115949196	1
115955682	4
115958500	5
115962120	1
115966372	3
115966943	1
115968766	6
115970030	1
115972353	4
115976366	4
115977075	1
115977118	1
11598307	9
115983775	3
115991230	2
116000794	0
116012188	6
116015823	0
116024473	3
11602980	1
1162022	4
116252970	1
116253932	6
116255679	6
116261222	0
116263202	5
116265879	2
116265882	1
116282258	4
116290326	2
116290979	2
116291274	1
116300775	6
116307058	1
116314453	6
116315924	3
116319783	6
116321386	3
116328031	0
116332335	3
116333875	6
116335722	3
116447487	4
116498702	6
116647173	4
116662340	4
116666525	2
116676368	6
116688114	4
116693248	2
116697522	3
116704138	2
116711157	5
116724739	1
116729235	4
116729623	6
116729659	9
116729765	3
116730175	1
116732154	1
116736005	2
116736870	1
116741907	3
116743243	5
116750487	3
116759936	3
116768517	3
116985238	2
116992415	4
116998479	4
117000240	6
117000468	2
117002494	7
117002786	3
117003827	3
117013777	3
117016296	4
117018949	2
117021184	4
117046272	4
117058789	4
117064014	6
117064902	3
117239946	2
117293994	4
117297539	8
117301460	1
117303232	3
117309235	6
117310030	0
117311588	4
117312120	4
117318863	2
117325494	3
117326426	6
117326957	3
117356124	2
117358698	6
117358714	1
117359460	0
117360204	2
117365004	4
117402123	4
117557520	1
117557848	4
117560713	5
117566308	3
117571835	6
117572799	1
117577670	3
117578461	3
117585395	5
117590659	1
117593508	4
117594402	6
117597321	2
117597930	1
117874443	1
117874786	9
117875322	4
117887778	4
117890183	2
11789278	1
117902682	8
117916247	2
117920078	2
117921170	1
117922676	6
117924374	2
117951994	6
117956436	4
117962378	0
117966276	6
117981790	3
117985185	3
117992466	3
117995607	6
117999021	6
118007624	5
118080229	1
118157579	4
118275099	0
118278886	3
118282786	3
118283347	0
118284908	3
118286104	6
118287131	0
118287658	6
118298622	4
118312817	1
118314376	8
118328164	1
118332074	2
118344356	1
118348962	6
118353090	6
118353890	4
118358017	2
118365633	1
118370698	3
118464705	1
118757577	1
118761400	5
118763380	1
118764030	6
118764090	6
118768862	5
118775694	6
118777202	1
118784050	0
118784169	1
118784362	4
118789692	6
118800670	4
118806316	1
118814450	5
118824759	6
118825624	1
1188321	1
118833188	5
118836197	2
11905077	4
11905737	4
119058261	4
11906278	4
119064919	1
119065603	4
1191620	1
119167513	9
119727495	3
119813439	4
119945926	4
120130610	5
120308019	6
120399738	4
120441443	6
120574729	0
120708957	3
120816268	6
12085926	3
121085348	4
121128168	3
121155285	3
121241930	8
121246292	1
121376650	2
121450824	1
121654028	5
121841862	1
121878529	6
121947931	5
122280544	3
122290726	9
122542751	1
123085009	4
123629792	6
123676123	4
123677084	8
12368394	4
123936590	6
123999964	3
124196736	2
124627101	0
124666796	7
12531618	6
125445302	1
125622	1
125835949	4
125912543	4
126187007	6
126196054	1
126243265	4
126400801	1
1264292	1
126997519	5
127179166	2
12725270	1
127734357	6
127924370	2
128346695	4
128395433	2
128544338	0
12855603	9
12864642	3
128912634	1
1289523193	3
1289882732	4
1289908904	8
129059306	3
1290728153	2
129074068	2
1290872272	3
1291045042	8
129193333	0
1292338777	4
129319998	3
129322439	8
129405727	4
1294275423	3
1294894053	5
1295085394	4
129561221	3
1295726380	0
1295836263	2
1298307372	4
1299135311	8
129944745	9
1300157007	1
1300306919	1
1300578992	0
1300832944	6
130116471	2
1301574472	8
1301908574	8
1302793462	2
130297533	3
130313203	1
1304787881	1
130575034	2
1305775633	3
1306359765	2
1306729846	5
130673155	8
1307941260	1
1308728877	6
1312664942	5
131300929	2
131310888	1
1313357245	8
1313357802	1
1313467958	6
131374523	5
1315066882	7
131672	1
131700918	6
1317051872	2
131735523	9
131920762	6
1320105525	8
132022100	1
1320231918	8
1320526102	2
1321724396	9
1322216	4
1324366463	1
1324706872	1
1326132921	6
132682403	4
132686537	0
1326940712	3
1328330346	3
1330657975	8
1330844092	4
1331165674	3
133121998	6
1331531394	1
1332106242	1
133241206	5
1332879960	8
1332880481	6
1333398439	8
1334755531	2
133518026	2
1335803643	2
1337833355	4
133874452	6
133938471	4
133941920	6
1340180049	0
1340285199	2
1342144530	4
1342633569	5
134355044	1
1343981239	6
134428937	5
1345858802	9
134599569	6
1346233343	5
1346606751	5
1347140455	2
1347185225	1
134780961	9
1348892633	4
134896596	9
134914495	6
134917441	9
1349467382	4
134963170	1
135005463	2
135010123	1
135107546	0
1351434911	9
1352049545	2
135350768	6
1357598549	0
135795159	3
1358896	1
1359135760	3
136064070	9
1360942256	4
1361409275	9
136285095	3
136382199	9
136402191	0
1364966000	4
1366487775	7
1366505996	4
1366764979	0
136684335	3
1367072957	2
1369038169	0
137182984	1
1372793284	3
1372888562	8
1373674507	4
1374327736	1
1374542173	0
1377394984	4
1377715200	4
1377943870	2
1379184380	1
1380489352	4
13832479	1
1383536319	7
1384673740	0
1386729	4
13881677	3
1388229268	2
1388418751	1
13887680	6
1389819225	3
1391218394	4
1391392	1
1391506365	1
1392030423	4
1392991630	3
1394368283	8
1395731574	3
1397888408	1
1400931271	3
1400974955	2
1401648082	2
1402660848	0
1402901638	8
1404468521	1
1405083842	2
1405154163	2
1410154263	9
1413606341	1
1415963290	4
1416557004	3
1417473305	2
1418449548	1
1419572162	8
1421113970	7
1422384431	8
1424154485	2
1425510001	4
1425585031	5
1427064287	4
1429904151	8
1430009661	8
1432683224	5
1434276411	3
1441184624	1
1443134359	0
1443307855	1
1443578358	7
1446878074	1
1448639361	3
1450725256	2
1451057255	4
1453047170	5
1453697625	1
1454230889	9
1458733320	2
1461387310	9
1465463279	4
1470237675	3
1479072408	4
1481501245	3
1481846982	2
1481889440	2
1482745798	4
1488244779	7
1490901045	4
1493589590	1
1499086398	4
1502095772	8
1502158878	3
1502200573	1
1504856686	8
1510136394	9
1511281992	8
1515225588	4
1516635426	4
1520829496	4
1521375632	4
1533097374	1
1534567001	4
15367311	9
1538125108	4
1543642041	8
15468831	4
1549281068	0
1554410199	4
1557968072	4
1561545075	1
1566934710	8
1567512564	4
1569595523	2
1570348059	8
1579190101	1
1579418640	4
1582316125	8
1590326802	3
1590944973	8
1592175348	4
1595348016	4
1595528248	4
1596674675	1
1597255548	2
1598093132	2
1602265635	0
1603531397	0
1607089241	4
1607362031	4
1610271687	4
1619930	4
1632825379	2
1637536557	0
1638187546	4
1640397763	3
16436950	1
1652880301	4
1663023277	3
1663711593	2
16941415	4
1711847	1
17450064	4
17546738	5
17876290	4
181007	2
181372	4
18370079	1
18559440	1
18763056	0
1878284	3
19316947	3
19321668	4
19529244	4
19552700	4
19638252	4
19701601	4
19787526	4
19815668	4
19969120	6
20212090	6
20228423	3
2064062	4
20666394	8
2220342	4
2402269	6
246332270	6
246348684	2
246478192	3
24690281	9
247154109	4
247374902	5
247401281	9
247743116	4
248110459	4
248152389	2
248158319	4
248593685	1
248891763	3
24890601	6
248907418	1
249263374	0
249736056	0
249994982	5
250020521	4
250074680	4
250801936	3
251545342	7
251729736	0
251743307	4
251892098	7
2521133	6
252136079	4
252240728	9
252612783	1
252882249	1
253022852	9
253520040	1
253523478	9
254043995	0
254082421	4
254146474	1
255503690	9
255845029	5
256058223	3
256952836	6
257037405	6
257076844	3
2572305	3
257234401	6
257469024	3
257622924	3
258195984	8
258412664	9
258792790	5
259036406	0
259317919	9
259856215	0
259933118	1
260203521	5
260365417	1
260750041	4
260858359	1
260981226	3
261643362	2
261662284	0
262011623	4
262076704	7
262972184	5
263705507	2
263740299	0
263884173	3
264020708	9
264323634	6
264430206	1
264434763	2
264760445	4
264777100	4
264966520	3
265028902	4
265718123	1
265878324	2
265925717	2
266023332	9
266035987	4
266048144	1
266088971	3
266448574	3
266959225	0
26704790	6
267193607	6
267641101	4
267823440	0
268026944	4
268149434	6
268424272	4
268509167	2
268539144	8
268678989	3
269023729	4
269060617	2
269474364	4
269484921	3
270005573	4
270698064	4
270886242	4
271609252	9
2717589	4
271913260	9
272024211	9
272597297	2
272929131	8
272984402	4
274516282	1
274657785	4
2747182	4
274729259	4
275019733	5
275037331	3
275066773	2
275069265	4
275273683	4
275599384	1
275603918	3
275891292	5
276437251	4
276756251	2
276936601	4
277544038	1
277603084	2
277647628	3
277687634	0
277701496	8
278024042	1
278181972	6
278262518	9
278341686	1
278394043	5
278534875	0
278684399	1
278700704	3
279163426	4
279216967	4
279979684	6
280263744	6
280394494	7
281199415	6
281260219	3
281421620	9
282658169	4
282974719	1
283123182	9
283230319	2
283234644	1
283624286	4
283991994	4
284110434	4
28414090	9
284515233	1
284740925	8
285326956	6
285357079	5
28541391	6
285942042	3
286344245	6
286446877	1
286507628	2
286867637	0
286975705	8
287256273	9
287392542	1
287613753	2
28787856	0
288203796	2
288610305	1
288890505	8
289718452	5
290030974	3
290951696	2
291068151	6
291222858	3
291400722	1
291590240	1
291845444	9
291881507	8
291909041	9
292096175	1
292154191	4
292366539	3
292496176	3
294587783	2
294623337	4
29522643	7
295528445	4
295850300	4
296329191	4
296490492	4
296753073	0
297273529	6
297488107	9
29761590	4
297901229	0
298556562	3
298835326	3
299047114	1
29950611	4
301423654	0
301637414	2
301654431	7
301924533	0
30196687	6
303253160	6
30346806	1
303814056	2
304162659	1
304641565	7
304912622	3
305514959	6
30616642	0
30641793	1
306612423	1
306621387	1
306750274	4
306811889	1
30686834	1
308144531	4
308576460	4
30874763	4
308773382	8
31080099	1
311966549	3
312448962	4
312515255	6
313891637	9
314085610	1
314088075	4
314669010	2
314794925	3
315011211	4
315290399	6
315440041	4
315627405	9
315792123	9
31600445	4
316355615	9
316358647	8
316585230	4
316739165	4
317055043	1
317667136	8
318847876	4
319390778	1
319472212	1
319901236	5
320011488	4
320043223	0
320232179	4
320337375	1
320515639	4
320804362	3
321896465	4
322324923	0
322603784	4
323927746	4
324020263	0
324550195	2
324726510	1
325196952	0
326155090	7
326529494	9
326857413	7
330077571	3
33124886	3
331791039	7
331855364	0
33219124	4
333306387	3
333630132	0
333737975	3
334149481	4
334707337	3
335145952	6
335167109	1
335512444	3
335749357	9
33577772	6
336251575	9
336404927	2
336628923	6
33682734	6
337257444	3
337674056	2
3379574	1
338300072	3
338443144	1
338727601	4
3389935	4
340347505	9
341150551	5
341175898	0
341620527	1
342172267	4
343171909	6
344004346	1
344038695	6
344169229	7
3442199	1
344249326	3
3453224	4
346729842	4
346736067	8
346769611	4
346856025	7
347337152	1
3482367	1
34885501	1
349647681	1
350795969	6
350946988	1
35107525	9
351191001	3
352596671	4
35284864	4
353887049	5
354054565	6
35438195	3
354915794	4
355357809	0
355785139	4
356977072	1
357102765	0
3574878	6
357663244	1
358063490	2
358207855	8
358864564	4
35956258	0
359636442	4
360727443	5
360749303	2
360830258	2
360937083	9
36098937	1
361343561	3
36193129	3
362745947	1
362909413	8
362975637	0
363035255	6
36448689	2
365104855	4
365213904	5
36554272	4
365593424	3
366293776	3
366384848	3
367243355	8
367466305	4
367555466	7
368415799	4
36986798	4
370267419	8
370385613	9
371162005	4
371162035	4
37133107	9
371342181	4
371677510	1
371804612	6
372077136	0
372326852	3
372393340	1
372450152	1
372473721	3
372498553	6
372582825	1
372624314	0
373017101	8
37382448	5
374290909	3
375151053	2
37515838	0
3751588	4
375195301	3
375682411	2
375853744	8
375893862	2
375902020	1
375922102	8
376156197	6
376202456	8
3764061	1
376745684	1
377164607	2
377570493	3
37768035	6
378457338	3
378571330	4
379167606	4
380199335	6
382090470	9
38242155	1
38244836	4
382934205	5
383466015	1
384091454	3
384107726	1
38431154	7
384467921	2
384978765	3
385203515	3
386263717	3
38638558	0
38638776	1
386502410	1
386801904	1
386803822	5
386884041	2
387207005	2
387580858	1
387856060	4
3883450	1
388583017	5
389135984	3
389177347	8
389714273	2
390152485	2
39028022	2
390338023	0
390357647	1
390455834	2
391160112	4
391214464	3
391222038	2
391246812	1
39141174	4
391492698	2
391524837	6
391679147	1
391724601	6
391831423	1
392133611	1
392440076	5
39256799	4
392887248	1
39312746	4
393395348	9
393599274	2
393630606	2
394248449	3
394423258	8
394434016	7
394479658	2
394753391	6
39509499	4
395193016	4
395284128	1
395312104	6
395387913	3
395810370	8
395923152	6
396118796	0
39620540	1
396417315	6
396726490	2
396791776	4
39709961	4
39812559	1
39901065	9
399173874	2
399286338	1
39971968	6
39973921	3
399760575	6
399896326	8
399942337	8
40136303	3
401552831	0
401678778	2
401923464	8
402086753	4
403412685	6
40400181	1
404201849	8
404355446	1
404589833	6
406021076	4
406668427	9
406861608	1
407415083	4
407734477	1
408958169	1
409149918	2
41093466	4
411316405	1
411766330	7
411946828	1
412434585	3
412588004	1
412843104	4
413154606	5
413293915	2
41338961	1
413410967	4
41352502	2
413930991	4
414350093	4
41496628	1
414983418	2
415150263	5
41518084	1
415772661	2
415816594	2
416049961	6
416213158	1
417111640	1
417388967	8
417757503	1
417995616	8
418103289	4
419229307	2
419523736	5
419599597	1
42007394	4
420107941	6
420122145	3
421166961	1
421415662	1
421529989	4
422821336	4
42286312	6
424140245	7
424160619	1
424884819	3
425016424	2
425375247	1
42594916	3
42623395	5
426684055	2
426772981	6
42711344	6
427390346	3
427538862	8
427595957	8
42786288	3
428181285	5
42842033	4
428467378	5
428643033	3
428797855	8
429132227	6
42920777	4
429705319	2
430530521	9
431315411	1
431950520	3
432049804	1
432219250	0
433800401	4
434174568	4
434437719	9
435165746	4
435581651	1
435699251	6
435792755	4
435874113	3
435908900	5
436367735	0
436445431	8
438083732	4
43843553	4
440063811	5
44010249	6
441194476	3
441250886	0
441846467	3
442241565	7
442817924	6
442838427	6
442855502	4
443682105	3
44377713	3
444308942	3
444734722	1
44478112	9
44495199	5
445122095	2
44513367	4
446062695	3
446190734	8
446776185	4
447597215	2
448525065	1
449354662	0
449519479	1
449784706	1
449857604	5
450147	3
450231319	6
450527238	3
450771471	3
452339493	4
452685098	5
453212203	4
454016560	9
454232661	1
45441555	4
456033135	1
45803217	4
466583421	9
467019189	6
467020543	1
467238229	3
46723875	4
46754132	5
467608500	8
467944181	8
46796540	0
468207243	1
468289285	9
46840592	4
468623507	6
469088808	3
46933295	6
47073225	3
470860609	7
470860679	4
470969432	3
47134156	6
471567589	3
471592023	6
472144751	3
472157321	2
472768106	5
472921368	3
47298321	4
473675464	1
47447007	1
475682981	0
475876768	4
476562436	3
476600144	6
476860632	9
476872977	7
477570857	1
47773283	4
47958762	4
479713644	2
480295671	7
481829184	0
48197	4
482638336	1
48317	1
48318	3
48339	4
483461317	8
484241948	5
484398363	2
48456647	4
485916570	1
48681128	0
486834575	1
487437311	1
487550750	4
487561284	1
488951061	4
489172947	5
489177756	3
489582185	2
48967986	0
490060830	6
490611681	8
491589934	2
491637516	2
492500441	3
492508549	3
492540953	2
492621543	1
493457895	2
493550220	3
494145490	4
494452313	5
495335371	5
495395841	4
495677346	3
495887670	3
496511860	6
49791400	4
49827910	6
498629318	8
499107518	3
499281226	7
499456533	2
500484826	2
500610281	4
501200444	1
50185055	1
502004704	4
502034068	8
502075122	2
502191825	4
502217341	5
50255421	2
50308073	5
503185260	3
503629825	5
504402802	5
504557739	0
505014763	2
505161142	4
505270969	8
506302552	2
507023114	1
507504859	3
507699091	5
50778122	1
507863073	4
508815518	9
508914738	8
509079354	2
509172870	6
509302981	6
509332977	4
509512346	8
509565972	8
510072275	7
51030291	9
51239259	4
512547353	4
51285448	4
513444738	4
51772638	1
51931191	1
51953451	6
52573534	5
52612812	6
52700424	4
52756476	5
52769501	1
529083582	0
529811439	2
53073556	4
53166014	6
532033459	5
532655982	8
532875902	8
533161443	6
53321112	4
533786653	8
53385040	1
53452195	4
53479326	6
534864470	2
534878540	8
535510152	9
535801273	2
53706305	4
537154213	1
537198087	8
537458314	3
537503544	2
53774877	0
53820701	4
538376867	3
538630845	3
539335495	8
540996622	5
54173248	6
542495444	2
54278024	5
543314957	3
543670653	8
545084181	7
545643236	8
546749262	2
547391136	4
547598406	4
548712755	0
549188690	8
549259826	1
550123737	2
55044394	1
551066441	1
551191104	1
55119493	4
551207875	4
552139943	6
552585735	3
553929812	4
554178417	3
55435026	0
55448171	4
554735210	7
555681410	6
555953268	8
55600153	9
55660353	9
55873546	3
558975871	2
5591040	1
559574605	2
559698504	6
559722732	2
560026990	4
56038923	1
56048307	6
560689885	2
561614303	0
563133428	1
563938145	4
564093813	4
56684007	4
567093097	1
5673309	4
569601764	2
569705468	4
57036736	4
570599067	4
571658220	4
571929599	5
5719977	0
572083042	2
573052718	4
574022456	4
57402959	2
574456676	6
574902388	5
575004493	0
57536160	1
575887784	4
576052345	0
576098276	4
57729162	6
577648614	4
578007627	0
578163006	1
57839616	1
578848892	3
57922610	3
579369496	1
580072741	4
581541196	1
582758440	5
58424926	6
58449346	4
584920347	2
585214083	6
58724836	3
5877154	3
58823916	4
59060	1
59073	4
590855177	4
591799	5
591849499	4
592380286	1
59331499	2
593503550	3
59365321	1
594270487	1
595093926	4
59656334	6
596891287	4
5969658	1
598408077	1
599112527	5
599294472	8
599834783	6
600576048	6
600598896	5
600872213	4
601889595	2
60212633	0
602190320	1
604309271	3
604690008	9
604933236	2
605284205	0
6070856	3
60786463	0
607886754	6
60893996	4
609250090	2
609285223	2
609780731	3
60994551	2
611135974	8
61115223	9
613729595	3
614030350	4
61411456	9
61586184	4
616779159	2
61689896	6
617049085	6
617185752	0
617430548	1
617611956	5
617648116	1
61768448	4
61828432	1
618680883	2
618685399	4
618969165	4
619015190	2
619233088	6
62026571	3
62201931	6
623845213	4
624809612	1
625420208	2
62582643	2
62636969	1
627317310	4
62939351	1
629430468	6
6306535	9
633019222	2
633291685	9
633468139	4
634365977	7
63448938	5
635122550	3
63560423	1
63574988	1
63793597	1
63855650	4
63908202	4
63970772	4
640244336	2
643103741	0
643599592	4
645323210	1
6473471	9
65012512	7
65020986	9
65815673	0
6594177	6
6647620	4
66558009	6
66716225	1
66818929	4
6718578	3
6725626	4
6748149	4
67485126	4
67652632	1
68000082	4
68004903	7
68014748	2
6810961	1
68140853	4
6816711	1
68370542	1
68394825	1
68445758	4
68464268	1
68535175	1
69159079	1
69195849	3
6936207	6
6942157	1
69593625	2
69650616	9
6967372	2
69685170	1
69792172	6
69795143	4
69983725	0
70320510	4
70701633	1
71528133	4
7182917	6
72059645	4
72075578	0
720841	1
72420097	3
7299382	1
73289548	1
73296099	1
73522189	9
7368577	1
73700472	6
73918295	1
74029445	1
74947565	3
75573108	0
76200264	1
76274668	4
7629556	3
76536833	6
76646338	1
77701299	9
78133718	6
78622341	3
78640763	1
7884357	4
78905899	8
79336645	6
79505937	6
79727622	5
79922180	3
79975085	1
80378464	3
80640082	1
81359160	1
81365668	3
81536177	1
81635197	1
81649154	2
82160084	9
82240020	0
83588381	9
83615668	8
83659385	4
84238928	5
84630939	1
85881171	4
86106700	0
86407310	2
87370892	1
87473326	2
87629621	4
87631918	4
87650549	9
88231396	4
88340322	9
88378815	4
8862545	1
8981012	3
90434820	5
90951008	7
90977315	9
91526840	1
91984767	4
92160719	3
92263996	3
92479022	1
92600982	4
92829818	4
92856903	5
93169596	9
93623014	4
9387600	4
9402301	1
9425297	3
94432949	3
94667785	9
94699426	0
95190755	4
95856732	9
95979120	8
96053499	4
96179484	8
96855062	4
97398833	4
97551009	4
97556323	3
98030	3
98115195	4
9829887	4
98500385	5
98560919	0
98911512	1
99367171	4
99821068	9
9995561	3
