100052780	兴奋	9
100052780	器乐	3
100052780	夜晚	4
100052780	孤独	5
100052780	学习	11
100052780	安静	1
100052780	工作	25
100052780	影视原声	3
100052780	怀旧	1
100052780	思念	1
100052780	感动	1
100052780	摇滚	15
100052780	放松	1
100052780	旅行	1
100052780	日语	1
100052780	榜单	1
100052780	欧美	20
100052780	民族	1
100052780	民谣	1
100052780	治愈	1
100052780	流行	9
100052780	清晨	1
100052780	游戏	10
100052780	电子	18
100052780	舞曲	3
100052780	英伦	1
100052780	蓝调	1
100052780	说唱	1
100052780	轻音乐	4
100052780	运动	4
100052780	酒吧	2
100052780	金属	1
100052780	雷鬼	25
100052780	韩语	6
100052780	驾车	6
100077037	90后	1
100077037	Bossa Nova	1
100077037	下午茶	2
100077037	世界音乐	1
100077037	华语	1
100077037	另类/独立	2
100077037	地铁	1
100077037	夜晚	4
100077037	孤独	4
100077037	学习	9
100077037	安静	2
100077037	工作	12
100077037	影视原声	1
100077037	快乐	2
100077037	怀旧	2
100077037	感动	3
100077037	旅行	1
100077037	日语	3
100077037	欧美	8
100077037	流行	2
100077037	游戏	1
100077037	电子	1
100077037	经典	1
100077037	运动	2
100077037	雷鬼	2
100077037	韩语	7
100077037	驾车	1
100085374	世界音乐	2
100085374	兴奋	1
100085374	夜晚	2
100085374	孤独	2
100085374	学习	6
100085374	安静	1
100085374	工作	10
100085374	快乐	1
100085374	放松	3
100085374	日语	1
100085374	流行	2
100085374	游戏	1
100085374	翻唱	1
100085374	轻音乐	4
100085374	雷鬼	1
100094884	00后	2
100094884	ACG	1
100094884	R&B/Soul	1
100094884	世界音乐	3
100094884	兴奋	1
100094884	华语	1
100094884	夜晚	3
100094884	孤独	3
100094884	学习	9
100094884	安静	3
100094884	工作	19
100094884	怀旧	3
100094884	感动	1
100094884	摇滚	2
100094884	放松	6
100094884	日语	2
100094884	欧美	10
100094884	民谣	1
100094884	流行	4
100094884	清新	1
100094884	游戏	5
100094884	爵士	1
100094884	经典	1
100094884	翻唱	1
100094884	舞曲	1
100094884	英伦	2
100094884	轻音乐	6
100094884	运动	2
100094884	酒吧	1
100094884	雷鬼	2
100094884	韩语	3
