100049561,16435049,100
100049561,36024806,78
100049561,37955047,91
100049561,449818741,85
100359130,1491212,52
100359130,16483438,59
100359130,17706562,59
100359130,19542337,70
100359130,33166666,52
100359130,33418570,52
100359130,38592976,65
100359130,436514312,100
101391162,133998,57
101391162,208902,51
101391162,25713022,55
101391162,27867140,69
101391162,27907230,66
101391162,28815250,53
101391162,28828074,65
101391162,29019227,55
101391162,30953009,57
101391162,31445554,60
101391162,31445772,51
101391162,32192436,90
101391162,32507038,67
101391162,33872703,70
101391162,440353010,52
101391162,501220816,100
101391162,85571,55
101524310,36990266,100
101807978,16483438,86
101807978,28892408,67
101807978,33378153,81
101807978,440353010,93
101807978,461347998,100
102250827,1426503,59
102250827,16426514,66
102250827,27501817,61
102250827,27506733,75
102250827,28830410,57
102250827,31066470,74
102250827,31563628,58
102250827,31789010,60
102250827,33020802,60
102250827,35847388,73
102250827,406072775,59
102250827,463160287,100
102250827,466089093,60
102250827,544247584,55
102762011,18733198,59
102762011,18861490,57
102762011,2919622,100
102762011,4154790,54
102762011,440353010,81
104219632,401249910,68
104219632,401712012,54
104219632,401712013,78
104219632,404783205,93
104219632,406346140,68
104219632,407002465,56
104219632,410802473,57
104219632,411314681,68
104219632,411921901,51
104219632,431610014,60
104219632,433681258,53
104219632,433681259,62
104219632,434974661,53
104219632,456185026,55
104219632,479219553,54
104219632,501133611,83
104219632,503207093,100
104219632,514235010,51
104219632,534931837,55
105181408,1304892,58
105181408,133998,65
105181408,16254446,71
105181408,1698603,53
105181408,17177324,63
105181408,21253869,69
105181408,26783159,58
105181408,27731174,63
105181408,27949102,58
105181408,29394065,57
105181408,29717114,100
105181408,29764565,52
105181408,30590173,57
105181408,31814413,66
105181408,31997691,73
105181408,31997696,55
105181408,32102752,60
105181408,3320821,60
105181408,33544627,60
105181408,35447874,82
105181408,35539156,55
105181408,36496695,55
105181408,36509918,52
105181408,3986017,58
105181408,399410622,58
105181408,40147552,57
105181408,407450218,58
105181408,407459147,58
105181408,407459149,52
105181408,408532031,52
105181408,411921855,68
105181408,41647610,55
105181408,428375722,73
105181408,451703096,57
105181408,478029097,58
105181408,506092654,55
105725715,19673369,62
105725715,28978321,54
105725715,29567192,53
105725715,30064175,52
105725715,30212890,62
105725715,30394891,69
105725715,32957955,52
105725715,33035611,65
105725715,407839677,73
105725715,41500546,52
105725715,439915614,100
105725715,474567580,70
106808528,101906,62
106808528,16686600,52
106808528,16686607,61
106808528,16686610,54
106808528,17647478,63
106808528,18094989,53
106808528,20707408,58
106808528,208902,62
106808528,29019227,86
106808528,29414640,51
106808528,29947420,56
106808528,30953009,79
106808528,31311107,57
106808528,316686,55
106808528,3819561,64
106808528,3950552,54
106808528,3950792,59
106808528,3985869,62
106808528,4152078,57
106808528,4152702,70
106808528,4153366,71
106808528,4153386,66
106808528,4875911,53
106808528,65533,100
107220094,521657045,100
107715648,19047042,57
107715648,19945735,65
107715648,28308080,53
107715648,28738227,68
107715648,29715842,73
107715648,31140522,62
107715648,35288859,100
107715648,36307709,78
107715648,413829225,54
107715648,444323371,54
108707921,1161653,51
108707921,18094989,76
108707921,18861490,100
108707921,29027341,55
108707921,3025202,62
108707921,31654455,54
108707921,4224657,68
108707921,64634,72
109849813,21253812,51
109849813,28859948,100
109849813,404783205,53
109849813,434974661,54
109849813,464983144,58
109849813,502448541,95
109849813,5100769,60
110343393,2308861,60
110343393,29378196,100
110343393,29715842,53
110343393,33211434,58
110343393,402668045,55
110343393,418602088,67
110343393,428599678,66
110343393,432792190,59
110354815,17822810,73
110354815,19154097,59
110354815,22615771,56
110354815,25849550,64
110354815,27529757,84
110354815,27896716,71
110354815,29556027,100
110354815,36307276,52
110354815,37239018,75
110354815,37653063,54
110354815,452997043,80
110354815,461347998,56
110354815,514235010,56
110619252,1091873,53
110619252,1206879,53
